"ISO3","National Unit","Name","Admin Level","Metric","Units","Year","Value"
"NGA","Nigeria","Abuja","admin1","Infection Prevalence","per 100 Children",2014,10.246871170569
"NGA","Nigeria","Abuja","admin1","Infection Prevalence","per 100 Children",2015,12.477055062992
"NGA","Nigeria","Abuja","admin1","Infection Prevalence","per 100 Children",2016,16.2346486527617
"NGA","Nigeria","Abuja","admin1","Infection Prevalence","per 100 Children",2017,19.4713778679314
"NGA","Nigeria","Abuja","admin1","Infection Prevalence","per 100 Children",2018,20.7442504112524
"NGA","Nigeria","Abuja","admin1","Infection Prevalence","per 100 Children",2019,20.9727347851344
"NGA","Nigeria","Abuja","admin1","Infection Prevalence","per 100 Children",2020,22.054963548904897
"NGA","Nigeria","Abuja","admin1","Infection Prevalence","per 100 Children",2021,20.6931124186455
"NGA","Nigeria","Abuja","admin1","Infection Prevalence","per 100 Children",2022,24.1318769420081
"NGA","Nigeria","Abuja","admin1","Mortality Rate","Deaths per 100 Thousand",2010,87.5716
"NGA","Nigeria","Abuja","admin1","Mortality Rate","Deaths per 100 Thousand",2011,75.8035
"NGA","Nigeria","Abuja","admin1","Mortality Rate","Deaths per 100 Thousand",2012,71.6933
"NGA","Nigeria","Abuja","admin1","Mortality Rate","Deaths per 100 Thousand",2013,72.9034
"NGA","Nigeria","Abuja","admin1","Mortality Rate","Deaths per 100 Thousand",2014,70.1854
"NGA","Nigeria","Abuja","admin1","Mortality Rate","Deaths per 100 Thousand",2015,73.72200000000001
"NGA","Nigeria","Abuja","admin1","Mortality Rate","Deaths per 100 Thousand",2016,75.4324
"NGA","Nigeria","Abuja","admin1","Mortality Rate","Deaths per 100 Thousand",2017,82.3184
"NGA","Nigeria","Abuja","admin1","Mortality Rate","Deaths per 100 Thousand",2018,86.5799
"NGA","Nigeria","Abuja","admin1","Mortality Rate","Deaths per 100 Thousand",2019,90.6632
"NGA","Nigeria","Abuja","admin1","Mortality Rate","Deaths per 100 Thousand",2020,94.51989999999999
"NGA","Nigeria","Abuja","admin1","Mortality Rate","Deaths per 100 Thousand",2021,80.2352
"NGA","Nigeria","Abuja","admin1","Mortality Rate","Deaths per 100 Thousand",2022,82.54440000000001
"NGA","Nigeria","Abia","admin1","Incidence Rate","Cases per Thousand",2010,342.333388839311
"NGA","Nigeria","Abia","admin1","Incidence Rate","Cases per Thousand",2011,293.26185141935304
"NGA","Nigeria","Abia","admin1","Incidence Rate","Cases per Thousand",2012,277.460452514567
"NGA","Nigeria","Abia","admin1","Incidence Rate","Cases per Thousand",2013,262.63707968420505
"NGA","Nigeria","Abia","admin1","Incidence Rate","Cases per Thousand",2014,229.29912333997498
"NGA","Nigeria","Abia","admin1","Incidence Rate","Cases per Thousand",2015,179.475791228925
"NGA","Nigeria","Abia","admin1","Incidence Rate","Cases per Thousand",2016,148.093928727718
"NGA","Nigeria","Abia","admin1","Incidence Rate","Cases per Thousand",2017,162.909240795456
"NGA","Nigeria","Abia","admin1","Incidence Rate","Cases per Thousand",2018,221.179970499461
"NGA","Nigeria","Abia","admin1","Incidence Rate","Cases per Thousand",2019,276.495461526835
"NGA","Nigeria","Abia","admin1","Incidence Rate","Cases per Thousand",2020,293.979170461027
"NGA","Nigeria","Abia","admin1","Incidence Rate","Cases per Thousand",2021,242.794049667778
"NGA","Nigeria","Abia","admin1","Incidence Rate","Cases per Thousand",2022,285.852981253405
"NGA","Nigeria","Abia","admin1","Infection Prevalence","per 100 Children",2010,36.1228429212743
"NGA","Nigeria","Abia","admin1","Infection Prevalence","per 100 Children",2011,28.8964806113369
"NGA","Nigeria","Abia","admin1","Infection Prevalence","per 100 Children",2012,26.8267677096435
"NGA","Nigeria","Abia","admin1","Infection Prevalence","per 100 Children",2013,25.052701606960596
"NGA","Nigeria","Abia","admin1","Infection Prevalence","per 100 Children",2014,20.5458530259333
"NGA","Nigeria","Abia","admin1","Infection Prevalence","per 100 Children",2015,14.032408433116201
"NGA","Nigeria","Abia","admin1","Infection Prevalence","per 100 Children",2016,10.680253706635199
"NGA","Nigeria","Abia","admin1","Infection Prevalence","per 100 Children",2017,12.3551696635516
"NGA","Nigeria","Abia","admin1","Infection Prevalence","per 100 Children",2018,19.8695395410573
"NGA","Nigeria","Abia","admin1","Infection Prevalence","per 100 Children",2019,28.7326634184974
"NGA","Nigeria","Abia","admin1","Infection Prevalence","per 100 Children",2020,31.6204543024589
"NGA","Nigeria","Abia","admin1","Infection Prevalence","per 100 Children",2021,23.7677730921214
"NGA","Nigeria","Abia","admin1","Infection Prevalence","per 100 Children",2022,32.3391079949123
"NGA","Nigeria","Abia","admin1","Mortality Rate","Deaths per 100 Thousand",2010,163.6944
"NGA","Nigeria","Abia","admin1","Mortality Rate","Deaths per 100 Thousand",2011,139.5109
"NGA","Nigeria","Abia","admin1","Mortality Rate","Deaths per 100 Thousand",2012,118.1454
"NGA","Nigeria","Abia","admin1","Mortality Rate","Deaths per 100 Thousand",2013,98.7351
"NGA","Nigeria","Abia","admin1","Mortality Rate","Deaths per 100 Thousand",2014,89.2543
"NGA","Nigeria","Abia","admin1","Mortality Rate","Deaths per 100 Thousand",2015,87.2698
"NGA","Nigeria","Abia","admin1","Mortality Rate","Deaths per 100 Thousand",2016,91.0722
"NGA","Nigeria","Abia","admin1","Mortality Rate","Deaths per 100 Thousand",2017,96.11380000000001
"NGA","Nigeria","Abia","admin1","Mortality Rate","Deaths per 100 Thousand",2018,104.0226
"NGA","Nigeria","Abia","admin1","Mortality Rate","Deaths per 100 Thousand",2019,114.22290000000001
"NGA","Nigeria","Abia","admin1","Mortality Rate","Deaths per 100 Thousand",2020,129.7285
"NGA","Nigeria","Abia","admin1","Mortality Rate","Deaths per 100 Thousand",2021,111.3046
"NGA","Nigeria","Abia","admin1","Mortality Rate","Deaths per 100 Thousand",2022,119.728
"NGA","Nigeria","Osun","admin1","Incidence Rate","Cases per Thousand",2010,440.53959023432895
"NGA","Nigeria","Osun","admin1","Incidence Rate","Cases per Thousand",2011,423.987113314598
"NGA","Nigeria","Osun","admin1","Incidence Rate","Cases per Thousand",2012,386.418161362867
"NGA","Nigeria","Osun","admin1","Incidence Rate","Cases per Thousand",2013,344.119715975689
"NGA","Nigeria","Osun","admin1","Incidence Rate","Cases per Thousand",2014,323.062781783505
"NGA","Nigeria","Osun","admin1","Incidence Rate","Cases per Thousand",2015,319.178759256524
"NGA","Nigeria","Osun","admin1","Incidence Rate","Cases per Thousand",2016,317.330186495136
"NGA","Nigeria","Osun","admin1","Incidence Rate","Cases per Thousand",2017,321.55169639372
"NGA","Nigeria","Osun","admin1","Incidence Rate","Cases per Thousand",2018,317.245896011407
"NGA","Nigeria","Osun","admin1","Incidence Rate","Cases per Thousand",2019,303.38106040975
"NGA","Nigeria","Osun","admin1","Incidence Rate","Cases per Thousand",2020,298.32421413777996
"NGA","Nigeria","Osun","admin1","Incidence Rate","Cases per Thousand",2021,268.38188542642297
"NGA","Nigeria","Osun","admin1","Incidence Rate","Cases per Thousand",2022,259.922599924942
"NGA","Nigeria","Osun","admin1","Infection Prevalence","per 100 Children",2010,53.288883657339305
"NGA","Nigeria","Osun","admin1","Infection Prevalence","per 100 Children",2011,50.7144472063899
"NGA","Nigeria","Osun","admin1","Infection Prevalence","per 100 Children",2012,44.019649228215904
"NGA","Nigeria","Osun","admin1","Infection Prevalence","per 100 Children",2013,37.3016735709708
"NGA","Nigeria","Osun","admin1","Infection Prevalence","per 100 Children",2014,34.225035699447595
"NGA","Nigeria","Osun","admin1","Infection Prevalence","per 100 Children",2015,33.827202141556
"NGA","Nigeria","Osun","admin1","Infection Prevalence","per 100 Children",2016,33.970100219673
"NGA","Nigeria","Osun","admin1","Infection Prevalence","per 100 Children",2017,34.9418647967055
"NGA","Nigeria","Osun","admin1","Infection Prevalence","per 100 Children",2018,34.4225008809864
"NGA","Nigeria","Osun","admin1","Infection Prevalence","per 100 Children",2019,32.598577887958
"NGA","Nigeria","Osun","admin1","Infection Prevalence","per 100 Children",2020,31.807148314732096
"NGA","Nigeria","Osun","admin1","Infection Prevalence","per 100 Children",2021,27.4046020475802
"NGA","Nigeria","Osun","admin1","Infection Prevalence","per 100 Children",2022,27.337244261113604
"NGA","Nigeria","Osun","admin1","Mortality Rate","Deaths per 100 Thousand",2010,169.4873
"NGA","Nigeria","Osun","admin1","Mortality Rate","Deaths per 100 Thousand",2011,160.1052
"NGA","Nigeria","Osun","admin1","Mortality Rate","Deaths per 100 Thousand",2012,151.5348
"NGA","Nigeria","Osun","admin1","Mortality Rate","Deaths per 100 Thousand",2013,140.6303
"NGA","Nigeria","Osun","admin1","Mortality Rate","Deaths per 100 Thousand",2014,133.3337
"NGA","Nigeria","Osun","admin1","Mortality Rate","Deaths per 100 Thousand",2015,125.6076
"NGA","Nigeria","Osun","admin1","Mortality Rate","Deaths per 100 Thousand",2016,122.94350000000001
"NGA","Nigeria","Osun","admin1","Mortality Rate","Deaths per 100 Thousand",2017,119.1141
"NGA","Nigeria","Osun","admin1","Mortality Rate","Deaths per 100 Thousand",2018,120.16310000000001
"NGA","Nigeria","Osun","admin1","Mortality Rate","Deaths per 100 Thousand",2019,120.3668
"NGA","Nigeria","Osun","admin1","Mortality Rate","Deaths per 100 Thousand",2020,122.01410000000001
"NGA","Nigeria","Osun","admin1","Mortality Rate","Deaths per 100 Thousand",2021,116.254
"NGA","Nigeria","Osun","admin1","Mortality Rate","Deaths per 100 Thousand",2022,117.1519
"NGA","Nigeria","Anambra","admin1","Incidence Rate","Cases per Thousand",2010,238.937719755015
"NGA","Nigeria","Anambra","admin1","Incidence Rate","Cases per Thousand",2011,207.272207781814
"NGA","Nigeria","Anambra","admin1","Incidence Rate","Cases per Thousand",2012,204.65798755891097
"NGA","Nigeria","Anambra","admin1","Incidence Rate","Cases per Thousand",2013,206.96995495190097
"NGA","Nigeria","Anambra","admin1","Incidence Rate","Cases per Thousand",2014,189.285254518842
"NGA","Nigeria","Anambra","admin1","Incidence Rate","Cases per Thousand",2015,151.92106166938697
"NGA","Nigeria","Anambra","admin1","Incidence Rate","Cases per Thousand",2016,123.34728166853499
"NGA","Nigeria","Anambra","admin1","Incidence Rate","Cases per Thousand",2017,128.632697979253
"NGA","Nigeria","Anambra","admin1","Incidence Rate","Cases per Thousand",2018,166.349979871253
"NGA","Nigeria","Anambra","admin1","Incidence Rate","Cases per Thousand",2019,209.029517741738
"NGA","Nigeria","Anambra","admin1","Incidence Rate","Cases per Thousand",2020,238.07118812359502
"NGA","Nigeria","Anambra","admin1","Incidence Rate","Cases per Thousand",2021,224.103856275218
"NGA","Nigeria","Anambra","admin1","Incidence Rate","Cases per Thousand",2022,231.296887682858
"NGA","Nigeria","Anambra","admin1","Infection Prevalence","per 100 Children",2010,20.5226067198083
"NGA","Nigeria","Anambra","admin1","Infection Prevalence","per 100 Children",2011,16.6580706404831
"NGA","Nigeria","Anambra","admin1","Infection Prevalence","per 100 Children",2012,16.5039547243202
"NGA","Nigeria","Anambra","admin1","Infection Prevalence","per 100 Children",2013,17.0203690389454
"NGA","Nigeria","Anambra","admin1","Infection Prevalence","per 100 Children",2014,14.854729676488802
"NGA","Nigeria","Anambra","admin1","Infection Prevalence","per 100 Children",2015,10.5529968231437
"NGA","Nigeria","Anambra","admin1","Infection Prevalence","per 100 Children",2016,7.963044939091091
"NGA","Nigeria","Anambra","admin1","Infection Prevalence","per 100 Children",2017,8.43042619386293
"NGA","Nigeria","Anambra","admin1","Infection Prevalence","per 100 Children",2018,12.1463735213151
"NGA","Nigeria","Anambra","admin1","Infection Prevalence","per 100 Children",2019,17.752207019963002
"NGA","Nigeria","Anambra","admin1","Infection Prevalence","per 100 Children",2020,21.7325026652571
"NGA","Nigeria","Anambra","admin1","Infection Prevalence","per 100 Children",2021,19.9134818024271
"NGA","Nigeria","Anambra","admin1","Infection Prevalence","per 100 Children",2022,21.8186818419309
"NGA","Nigeria","Anambra","admin1","Mortality Rate","Deaths per 100 Thousand",2010,124.142
"NGA","Nigeria","Anambra","admin1","Mortality Rate","Deaths per 100 Thousand",2011,106.8667
"NGA","Nigeria","Anambra","admin1","Mortality Rate","Deaths per 100 Thousand",2012,92.8639
"NGA","Nigeria","Anambra","admin1","Mortality Rate","Deaths per 100 Thousand",2013,81.4323
"NGA","Nigeria","Anambra","admin1","Mortality Rate","Deaths per 100 Thousand",2014,76.2325
"NGA","Nigeria","Anambra","admin1","Mortality Rate","Deaths per 100 Thousand",2015,73.8603
"NGA","Nigeria","Anambra","admin1","Mortality Rate","Deaths per 100 Thousand",2016,72.3745
"NGA","Nigeria","Anambra","admin1","Mortality Rate","Deaths per 100 Thousand",2017,71.30040000000001
"NGA","Nigeria","Anambra","admin1","Mortality Rate","Deaths per 100 Thousand",2018,76.727
"NGA","Nigeria","Anambra","admin1","Mortality Rate","Deaths per 100 Thousand",2019,81.75059999999999
"NGA","Nigeria","Anambra","admin1","Mortality Rate","Deaths per 100 Thousand",2020,90.8153
"NGA","Nigeria","Anambra","admin1","Mortality Rate","Deaths per 100 Thousand",2021,80.38159999999999
"NGA","Nigeria","Anambra","admin1","Mortality Rate","Deaths per 100 Thousand",2022,81.1066
"NER","Niger","Diffa","admin1","Incidence Rate","Cases per Thousand",2010,202.20767478785302
"NER","Niger","Diffa","admin1","Incidence Rate","Cases per Thousand",2011,188.93655258650298
"NER","Niger","Diffa","admin1","Incidence Rate","Cases per Thousand",2012,184.176933891527
"NER","Niger","Diffa","admin1","Incidence Rate","Cases per Thousand",2013,181.61425002787198
"NER","Niger","Diffa","admin1","Incidence Rate","Cases per Thousand",2014,199.722843421245
"NER","Niger","Diffa","admin1","Incidence Rate","Cases per Thousand",2015,217.36392029919898
"NER","Niger","Diffa","admin1","Incidence Rate","Cases per Thousand",2016,231.82721206405
"NER","Niger","Diffa","admin1","Incidence Rate","Cases per Thousand",2017,237.066969971039
"NER","Niger","Diffa","admin1","Incidence Rate","Cases per Thousand",2018,243.20929393343098
"NER","Niger","Diffa","admin1","Incidence Rate","Cases per Thousand",2019,240.28941419761497
"NER","Niger","Diffa","admin1","Incidence Rate","Cases per Thousand",2020,217.208151878061
"NER","Niger","Diffa","admin1","Incidence Rate","Cases per Thousand",2021,184.478303799995
"NER","Niger","Diffa","admin1","Incidence Rate","Cases per Thousand",2022,187.13930113319898
"NER","Niger","Diffa","admin1","Infection Prevalence","per 100 Children",2010,12.890272657054899
"NER","Niger","Diffa","admin1","Infection Prevalence","per 100 Children",2011,11.8886953370081
"NER","Niger","Diffa","admin1","Infection Prevalence","per 100 Children",2012,11.5190490683402
"NER","Niger","Diffa","admin1","Infection Prevalence","per 100 Children",2013,11.516101188495501
"NER","Niger","Diffa","admin1","Infection Prevalence","per 100 Children",2014,13.012034849801598
"NER","Niger","Diffa","admin1","Infection Prevalence","per 100 Children",2015,14.3619062300927
"NER","Niger","Diffa","admin1","Infection Prevalence","per 100 Children",2016,15.835121175141301
"NER","Niger","Diffa","admin1","Infection Prevalence","per 100 Children",2017,16.325866330467
"NER","Niger","Diffa","admin1","Infection Prevalence","per 100 Children",2018,16.7116573540005
"NER","Niger","Diffa","admin1","Infection Prevalence","per 100 Children",2019,16.415655571275202
"NER","Niger","Diffa","admin1","Infection Prevalence","per 100 Children",2020,14.2075398846604
"NER","Niger","Diffa","admin1","Infection Prevalence","per 100 Children",2021,11.3826358361594
"NER","Niger","Diffa","admin1","Infection Prevalence","per 100 Children",2022,11.939077140698199
"NER","Niger","Diffa","admin1","Mortality Rate","Deaths per 100 Thousand",2010,143.1711
"NER","Niger","Diffa","admin1","Mortality Rate","Deaths per 100 Thousand",2011,149.63070000000002
"NER","Niger","Diffa","admin1","Mortality Rate","Deaths per 100 Thousand",2012,150.405
"NER","Niger","Diffa","admin1","Mortality Rate","Deaths per 100 Thousand",2013,147.2668
"NER","Niger","Diffa","admin1","Mortality Rate","Deaths per 100 Thousand",2014,137.33429999999998
"NER","Niger","Diffa","admin1","Mortality Rate","Deaths per 100 Thousand",2015,130.1482
"NER","Niger","Diffa","admin1","Mortality Rate","Deaths per 100 Thousand",2016,120.57509999999999
"NER","Niger","Diffa","admin1","Mortality Rate","Deaths per 100 Thousand",2017,60.14940000000001
"NER","Niger","Diffa","admin1","Mortality Rate","Deaths per 100 Thousand",2018,56.77739999999999
"NER","Niger","Diffa","admin1","Mortality Rate","Deaths per 100 Thousand",2019,54.5755
"NER","Niger","Diffa","admin1","Mortality Rate","Deaths per 100 Thousand",2020,57.1929
"NER","Niger","Diffa","admin1","Mortality Rate","Deaths per 100 Thousand",2021,57.857899999999994
"NER","Niger","Diffa","admin1","Mortality Rate","Deaths per 100 Thousand",2022,53.9891
"NGA","Nigeria","Delta","admin1","Incidence Rate","Cases per Thousand",2010,199.366535368629
"NGA","Nigeria","Delta","admin1","Incidence Rate","Cases per Thousand",2011,183.932929682972
"NGA","Nigeria","Delta","admin1","Incidence Rate","Cases per Thousand",2012,192.775677500159
